SMILES,IC50,Number_of_Atoms,Voronoi_Entropy
CC(C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(Cl)Cl,430.0,36,0.7789977492971932
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCC(CC2)(F)F,430.0,30,1.256637906749007
C1COCCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,430.0,32,0.9191738293819783
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,430.0,34,0.9950269901795212
C1=CC(=CC=C1C(=O)OC2=CC(=CN=C2)Cl)Cl,434.0,17,0.8486855577264172
C1CCN(C(C1)C2=NC=NN2)C(=O)CC3(CCOC4=C3C=C(C=C4)Cl)C(=O)NC5=CN=CC6=CC=CC=C65,437.0,38,1.17295457751597
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C=CC=C2Cl)Cl,439.0,30,1.3046615296840594
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,440.0,31,1.0844458991370884
CC1=CC=CC=C1NC(=O)CC2C(=O)N(C(=O)S2)C3=CC=CC=C3,658.0,24,1.235144651532666
CN1CCC(C2=C1C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,570.0,25,0.8033149761408755
C1C(C2=C(C=CC(=C2)Cl)NC1=O)C(=O)NC3=CN=CC4=CC=CC=C43,494.0,25,0.8608513906312316
CCCC(C(=O)C(=O)NCC1=CC=CC=N1)NC(=O)C(CC(C)C)NC(=O)OCC2=CC=CC=C2,450.0,35,1.1373627519460383
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCC2CCC(CC2)(F)F,450.0,35,1.3095705324034912
C1CS(=O)(=O)CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,450.0,34,0.9950269901795212
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,450.0,31,1.0844458991370884
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=NC=NC=C4)C(=O)CCl)(F)F,450.0,35,0.869068898856834
C1CCN(C1)C(=O)C2CCC(O2)C(=O)NC(C3=CC(=CC=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,451.0,36,1.1734140905474444
CC1(C2C1C(N(C2)C(=O)C3=CC4=CC=CC=C4C=C3)C(=O)NC(CC5CCNC5=O)C=O)C,453.0,33,1.3320831195896732
CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=CC=CO4,453.0,37,1.2023982217183018
CC1(C2C1C(N(C2)C(=O)C3=CC4=CC=CC=C4C=C3)C(=O)NC(CC5CCNC5=O)C=O)C,453.0,33,1.3320831195896732
CC1=C(C=C(C=C1)CN)C(=O)NC(C)C2=CC=CC3=CC=CC=C32,460.0,24,0.8587409130062869
CC(CCC1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(Cl)Cl,460.0,38,0.9957935938865826
CC(C1=CC(=CC(=C1)C2=CC=C(C=C2)S(=O)(=O)N)Cl)NC(=O)CCl,526.0,24,1.205697772011519
COC1(CCN(C1=O)C2=CN=CC3=CC=CC=C32)C4=CC(=CC=C4)Cl,467.0,25,1.2281058514681364
C1COC2=C(C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)C=C(C=C2)Cl,767.0,25,0.8608513906312316
COCCOC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC=CC=C4C#N)Cl,470.0,34,1.1369943184594973
CC1=CNC2=CC=CC(=C12)C(=O)OC3=CC(=CN=C3)Cl,470.0,20,1.1269287948006759
C1CC(CCC1NC(=O)C(C2=CN=CC=C2)N(CCC3=CC(=CC=C3)F)C(=O)CCl)(F)F,470.0,32,1.1177327443974296
C1COC2=C(C1(C(=O)NC3=CN=CC4=CC=CC=C43)N)C=C(C=C2)Cl,473.0,25,1.1973401339967784
C1CN(CCN1CC2=CC(=CC(=C2)Cl)Cl)C(=O)CCl,475.0,19,0.6365141682948128
CC1(CCNC2=CC(=C(C=C21)Cl)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,479.0,26,1.1822230016451067
CC(C)CN1C(=O)C2=CC=CC=C2S1,480.0,14,0.6829081047004717
C1CC1S(=O)(=O)N2CCC(CC2)NC(=O)C(C3=NC=CN=C3)N(C4=CC=C(C=C4)C5=CN=CO5)C(=O)CCl,480.0,38,1.2927299387945475
C1CN(CCN1C(=O)CCl)S(=O)(=O)C2=CSC=C2,484.0,18,1.0549201679861442
C1=CC2=C(C(=C1)Br)N(C(=O)C2=O)CC3=CC=C(C=C3)Br,485.0,20,1.0986122886681096
C1COC2=C(C13CC(=O)N(C3=O)C4=CN=CC5=CC=CC=C54)C=C(C=C2)Cl,486.0,27,1.2511559833636317
C1CC1C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,487.0,29,1.122372129066931
C1CC2(CCOC3=C2C=C(C=C3)Cl)C(=O)N(C1)C4=CN=CC5=CC=CC=C54,489.0,27,1.0027399543973452
CC1=NC2=C(C=CC=C2N1)C(=O)OC3=CC(=CN=C3)Cl,489.0,20,0.9184277849930976
C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,490.0,16,1.0821955300387671
CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC=C(C=C4)F,490.0,29,1.2394967485779314
C1COC2=C1C=C(C=C2CC(=O)NC3=CN=CC4=CC=CC=C43)Cl,492.0,24,1.1595697967390537
C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC=C(O2)C(=O)OC3=CC(=CN=C3)Cl,500.0,24,0.8981370031878679
CN(C)C1=CC=C(C=C1)C=CC(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC3CCNC3=O)C=O,500.0,35,1.1201182038503448
C1=CSC(=C1)C(=O)OC2=CC(=CN=C2)Br,500.0,15,0.6931471805599453
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OC2CCN(CC2)S(=O)(=O)C,500.0,36,1.3188394881312493
CCOC(=O)N1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)[O-].[Na+],500.0,38,1.2452432493192798
COC(=O)C=CC(=O)N(C1=CN=CC2=CC=CC=C21)C(=O)C3CCOC4=C3C=C(C=C4)Cl,627.0,32,0.7088329479943613
CN1CCC(CC1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,500.0,33,0.9007243623687382
CC(C)(C)NC(=O)C(=O)C(CC1CCNC1=O)NC(=O)C(CC2CC2)NC(=O)C=CC3=C(C=C(C=C3)Cl)F,501.0,38,1.262773304138966
CS(=O)(=O)C1=NC=C(C(=N1)C(=O)NC2=CC=CC=C2CC3=CC=CC=C3)Cl,826.0,27,1.1199903556503674
C1CCN(C(C1)C2=CNN=C2)C(=O)CC3(CCOC4=C3C=C(C=C4)Cl)C(=O)NC5=CN=CC6=CC=CC=C65,503.0,38,1.17295457751597
COC1=CC(=NC(=N1)NC2=CC(=CC(=C2)CC(=O)NC3=CN=CC4=CC=CC=C43)Cl)Cl,504.0,31,1.1097385521061456
CC(C)CC(C(=O)NC(CC1CCCNC1=O)C=O)NC(=O)C=CC2=CC=CC=C2,508.0,30,1.1720660001144538
CC(=O)NC1=NC=C(C=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CC3=CN=CC4=CC=CC=C43,667.0,32,0.9828476107263153
C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=NC(=NC=C3Cl)S(=O)(=O)CC4=CC=CC=C4,509.0,30,1.4805157682514472
C1C(C2=C(O1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,764.0,23,1.1952684170869836
C1=CC=C(C=C1)CCOC2=CC(=CC(=C2)C3C=C(C(=O)N(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,510.0,38,1.1486559504162266
CC(C)CC1CN(CCN1CC2=CC(=CC=C2)Cl)C(=O)CCl,784.0,22,1.1710598699903711
C1=CC(=CC=C1SSC2=NN=CO2)Cl,516.0,14,1.0114042647073516
C1=CC=C2C(=C1)C=NC=C2NC(=O)C(C#N)C3=CC(=C(C=C3)Cl)Cl,803.0,24,0.9276173343271816
C1C(CC1(F)F)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,520.0,32,1.1645953713991983
C1CNC2=CC(=C(C=C2C1C(=O)NC3=C4C=NC=CC4=CN=C3)Cl)Cl,521.0,25,0.8033149761408755
CC1=C(SN=N1)C2=C(C(=NN2C(=O)C3=CC=CS3)C)C(=O)OC,522.0,23,1.4019454593787286
C1COC2=C(C1C(=O)OC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,522.0,24,0.8304717124362917
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C=CC4=CC=CC=C4,526.0,31,1.3654306466659107
CS(=O)(=O)C1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCNC4=CC(=C(C=C34)Cl)Cl,526.0,29,1.3698544895224887
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C=CC4=CC=CC=C4,526.0,31,1.3654306466659107
C1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2O)Cl,579.0,25,0.8033149761408755
C1C(CC12CC(C2)(F)F)NC(=O)C(C3=CN=CN=C3)N(C4=CC=C(C=C4)C5=CN=CO5)C(=O)CCl,530.0,35,1.1476847814181876
C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,530.0,34,0.9950269901795212
CC1=CC2=C(C=NC=C2C=C1)NC(=O)CC3=CC(=CC=C3)Cl,537.0,22,1.2658567518727373
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)CC2CC(C2)(F)F,539.0,29,1.338565815909503
C1COCCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,540.0,32,0.9191738293819783
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CBr)NC(=O)OCC1=CC=CC=C1,540.0,29,0.9957374991778267
C1CN(CCN1CC2=CC(=CC=C2)Cl)C(=O)CCl,545.0,18,0.6615632381579821
COC1(CCOC2=CC(=C(C=C21)Cl)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,745.0,27,1.2422550455140853
COC1=CC2=C(C=NC=C2C=C1)NC(=O)CC3=CC(=CC=C3)Cl,898.0,23,1.2202821662722372
C1CN(CCN1C(=O)CCl)S(=O)(=O)C2=CC=CS2,557.0,18,1.0549201679861442
CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=COC=N4,557.0,37,1.2023982217183018
CC1=C(C=C(C=C1)NC(=O)C)C(=O)NC(C)C2=CC=CC3=CC=CC=C32,560.0,26,1.0710178890244566
CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC5=C(C=C4)OCO5,560.0,31,1.2396080398477984
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CN5CCCC5,560.0,34,1.3349072866324543
C1=CC=C(C=C1)CCNC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,560.0,34,1.1140754229386953
CN1C(=O)N(C(=O)C12CCOC3=C2C=C(C=C3)Cl)C4=CN=CC5=CC=CC=C54,563.0,28,1.2324052234657892
COCCN1CCC(C2=C1C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,988.0,28,0.9426749615639383
C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=CC(=C3)F)F,797.0,22,0.9799711820833054
CCS(=O)(=O)N1CCC(CC1)NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,570.0,37,1.2193884637074794
CC1(COC1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,570.0,31,1.1899698484728936
CNC(=O)C1=CC2=C(S1)C=NC=C2NC(=O)C3CCOC4=C3C=C(C=C4)Cl,571.0,27,1.0114042647073516
COC(=O)NCC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,573.0,30,1.256637906749007
C1COC2=CC(=C(C=C2C1C(=O)NC3=C4C=NC=CC4=CN=C3)Cl)F,580.0,25,0.8033149761408755
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=CS4,590.0,28,1.072043343575071
CC1=CC(=C2C=CNC2=C1)C(=O)OC3=CC(=CN=C3)Cl,590.0,20,0.9184277849930976
CNS(=O)(=O)C1=CC2=C(C=NC=C2C=C1)NC(=O)C3(CCOC4=C3C=C(C=C4)Cl)OC,594.0,31,1.2736474290365023
C1CC1N2C=NN=C2NC(=O)C3CCOC4=C3C=C(C=C4)Cl,598.0,22,1.0579054247036734
CC[Hg]SC1=CC=CC=C1C(=O)[O-],600.0,13,0.8675632284814612
CNC(=O)C(CC1=CN=CN1)NC(=O)CN(CC2=CC=CC=C2)CC(=O)O,600.0,27,1.1174899594231538
COC(=O)C(CC1=CN=CN1)NC(=O)CN(CCCC2=CC=CC=C2)CC(=O)O,600.0,29,0.6909233093138181
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3,600.0,46,1.4206220383506716
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCN(CC2)S(=O)(=O)C.[Na+],600.0,37,1.4214203858045786
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCN(CC2)C(=O)OC(C)(C)C,800.0,35,1.308732626562621
CCOC(=O)N1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,600.0,33,1.212435489701413
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C[N+]2=NC(=O)C3=C(C2=O)C=CC=C3[N+](=O)[O-])NC(=O)C(C(C)OCC4=CC=CC=C4)NC(=O)C(C(C)C)NC(=O)C,600.0,59,1.1048093863617165
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C[N+]2=NC(=O)C3=C(C2=O)C=CC=C3[N+](=O)[O-])NC(=O)C(C(C)OCC4=CC=CC=C4)NC(=O)C(C(C)C)NC(=O)C,600.0,59,1.1048093863617165
CC1=C(C=C(C=C1)NC2CCNCC2)C(=O)NC(C)C3=CC=CC4=CC=CC=C43,600.0,29,1.0399095464305241
C1CS(=O)(=O)CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,600.0,34,0.9950269901795212
C1=CC=C(C=C1)CCNC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,600.0,34,1.1140754229386953
CC(C)CC(C(=O)NC(CCC(=O)N(C)C)C(=O)C[N+]1=NC(=O)C2=C(C1=O)C=CC=C2[N+](=O)[O-])NC(=O)C(C(C)OCC3=CC=CC=C3)NC(=O)C(C(C)C)NC(=O)C,600.0,59,1.0986490558144495
CN(C)C(=O)CNCC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,603.0,32,1.2580481453641945
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2CCC(CC2)C#N,606.0,30,1.2732545193809297
CC(C)OC1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=COC=N4,609.0,37,1.1738347050902693
CC1(C2=C(C=CC(=C2)Cl)NC1=O)C(=O)NC3=CN=CC4=CC=CC=C43,609.0,25,1.2519894208137132
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C(=O)NC(C)C)NC(=O)C(CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,610.0,50,1.255658103877648
C1CCN(C(C1)C2=CC=NN2)C(=O)CC3(CCOC4=C3C=C(C=C4)Cl)C(=O)NC5=CN=CC6=CC=CC=C65,616.0,38,1.17295457751597
C1CC(N(C1)C(=O)CC2(CCOC3=C2C=C(C=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54)CN6C=CN=C6,620.0,38,1.3381652935561865
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCOC5,620.0,35,1.3673623828778028
CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CN=C2)C(=O)NC3CCCCC3)C(=O)CCl,620.0,31,1.1513796233296811
C=CCN1C(=O)C2=CC=CC=C2S1,630.0,13,0.9556998911125343
CCS(=O)(=O)N1CCC(CC1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,630.0,37,1.2193884637074794
CCOC(=O)C1=CC=C(C=C1)NC(=O)CC2C(=O)N(C(=O)S2)C3=CC=CC=C3,635.0,28,1.2381696412229657
CC1=C(C=NC=C1)NC(=O)CN2CCN(CC2)C(=O)C,638.0,20,0.8305178252872478
C1CN(CCN1C2=CC(=CC(=C2)CC(=O)NC3=CN=CC4=CC=CC=C43)Cl)C(=O)C5=CC=CO5,639.0,34,1.2485447803385668
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CN5CCC(C5)O,640.0,35,1.3437521330668272
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCNC5=O,640.0,36,1.3473080095562247
CS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=C4CCCCC4=CN=C3,642.0,28,1.1615913343294533
C1CCC(CC1)C(C2=CC=CC=C2)N3CCN(CC3)C(=O)CCl,644.0,23,0.5004024235381879
C1COC2=C(C13C(=O)N(C(=O)N3)C4=CN=CC5=CC=CC=C54)C=C(C=C2)Cl,692.0,27,1.1246702892376168
C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,650.0,62,0.7229932904903409
C1=CC=C2C(=C1)C(=O)N([Se]2)CCO,650.0,13,0.9556998911125343
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)C(C(C)C)NC(=O)COC4=CC=C(C=C4)N(C)C,650.0,48,1.3529567827106854
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OC2CCCCC2,650.0,32,1.2736474290365023
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CF)NC(=O)OC1=CC2=CC=CC=C2N1,650.0,31,1.122372129066931
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=CN2C=CC=CC2=N1,650.0,31,1.1322915013076411
CN(C)C(=O)COCC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,652.0,32,1.2580481453641945
CC1=C(C=NC=C1)C(C(=O)NCCC2=CC(=CC=C2)F)N(C3=CC=C(C=C3)C(C)(C)C)C(=O)C4=COC=N4,653.0,38,1.074516223144162
C1C2CN(C1CN2C(=O)CCl)CC3=CC(=CC=C3)Cl,655.0,19,1.310783678099714
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5C=CC=NC5=O,746.0,34,1.1032863104887483
C1=CC=C2C(=C1)C(=O)NS2,660.0,10,0.6365141682948128
C1=CC=C(C=C1)COC2=CC=C(C=C2)N3C(=NN=C3SC4=NC=C(S4)[N+](=O)[O-])C5=CC=CO5,660.0,33,1.3793174038356808
C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(CCC3=CC(=CC=C3)Cl)C(=O)CCl,660.0,30,1.0738313231858438
C1C(CC12CS(=O)(=O)C2)NC(=O)C(C3=CN=CN=C3)N(C4=CC=C(C=C4)C5=CN=CO5)C(=O)CCl,660.0,35,1.1476847814181876
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC=CN1,660.0,27,1.1412264849885592
C1CN(C2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl)C(=O)N,998.0,27,0.7867012379169144
CC(C)(C)OC(=O)NC1=CC=CN(C1=O)C(CC2CC2)C(=O)NC(CC3CCNC3=O)C(C(=O)NCC4=CC=CC=C4)O,670.0,43,1.321519356272534
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)OC(C)(C)C,670.0,26,1.1867341244604845
CC1CC(C2=C(O1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,679.0,25,0.8608513906312316
C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,680.0,32,0.9191738293819783
COC1=C(C=C(C=N1)Br)NC2=CC(=CC(=C2)CC(=O)NC3=CN=CC4=CC=CC=C43)Cl,681.0,31,0.9819416009240194
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)OC2=CC(=CN=C2)Cl,684.0,19,0.8018185525433373
C1=CN=C(N=C1)SSC2=CC=C(C=C2)Cl,684.0,15,0.6829081047004717
CC(C(=O)NC(CC(C)(C)C)C(=O)NC(CC1CCNC1=O)C#N)OC2CCCCC2,690.0,31,1.4265337291131526
COC1=C(C=C(C=C1)Cl)OCCNC(=O)C2=CC(=O)N=C3C2C=CC=C3,692.0,26,1.2822312894659438
C1COCCN1C2=CC=C(S2)C=C3C(=O)OC(=N3)C4=CC=CS4,706.0,23,1.2396593920543855
C1=CC(=CN=C1)C(=O)OC2=CC(=CN=C2)Cl,697.0,16,0.9002560512685369
C1=CN=C(N=C1)SSC2=CC=C(C=C2)Br,697.0,15,0.6829081047004717
CC(C)CC1CN(CCN1CC2=CC(=CC=C2)Cl)C(=O)CCl,698.0,22,1.1710598699903711
CC1=C2C=CC3=C(C2=CC=C1)C(=O)C(=O)C4=C3OC=C4C,700.0,21,0.6001660731596457
COC1=C(C=CC=N1)C2=CC=C(C=C2)N(CC3=CSC=C3)C(=O)CN4C5=CC=CC=C5N=N4,700.0,33,1.163635098246029
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCN(CC2)S(=O)(=O)C,700.0,32,1.2579577240395605
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2(CCN(CC2)S(=O)(=O)C)CC3=CC=CC=C3,800.0,39,1.3456380600045899
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3.[Na+],700.0,47,1.3558241319682118
C1CNC(=O)C1CC(C=O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C=CC3=CC(=CC=C3)Br,700.0,33,1.292287496219841
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3,700.0,46,1.4206220383506716
CC1=C(C=C(C=C1)NC2CCN(CC2)C)C(=O)NC(C)C3=CC=CC4=CC=CC=C43,700.0,30,1.0627375681569962
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CN5CCC(C5)O,700.0,35,1.3437521330668272
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCCC2=CC(=CC=C2)Cl,700.0,35,1.3016518932729433
CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C3=CC=C(C=C3)F,719.0,23,1.0851886129676505
C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=C(C=CC(=C3)Cl)F,760.0,22,0.8305178252872478
C1CCC(C1)CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NCC3=CC=CC=C3)NC(=O)C=CC4=CC=CC=C4,710.0,41,1.24781183506252
CC(C)OC1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=CN=CN4,712.0,37,1.1738347050902693
C1CC1S(=O)(=O)N2CCC(CC2)NC(=O)C(C3=CN=CN=C3)N(C4=CC=C(C=C4)C5=CN=CO5)C(=O)CCl,720.0,38,1.2927299387945475
C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=CC=C3)Cl,728.0,21,0.9596147939120492
CCCN1C(=O)C2=CC=CC=C2S1,730.0,13,0.9556998911125343
C1CC(C(=O)N(C1)C2=CN=CC3=CC=CC=C32)C4=CC(=CC=C4)Cl,732.0,24,0.5623351446188083
C1CN(C(=O)C1(C2=CC(=CC=C2)Cl)O)C3=CN=CC4=CC=CC=C43,738.0,24,1.2720898688202853
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCC23CC4CC(C2)CC(C4)(C3)O,820.0,34,1.305963767800943
CS(=O)(=O)C1=CC2=CN=CC(=C2C=C1)NC(=O)C3CCS(=O)(=O)C4=C3C=C(C=C4)Cl,744.0,30,1.0042424730540764
C1=CC=C2C(=C1)C(=O)C(=O)N2CC3=CC=C(C=C3)Br,747.0,19,1.0670895187820832
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=CN=CC=C4,749.0,29,1.2805340475238804
C=CC(=O)N(C1=CN=CC2=CC=CC=C21)C(=O)C3CCOC4=C3C=C(C=C4)Cl,828.0,28,0.4659992569610426
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=CN=CC=C4,749.0,29,1.2805340475238804
C1CN(CCC1C2=CNC3=CC=CC=C32)C(CO)C4CCN(CC4)C(=O)C=CC5=CC(=C(C=C5)F)Br,750.0,36,1.2124658600888871
CC1=NC(=NN1)CN2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,750.0,31,1.012494711026758
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)C,750.0,29,1.216061648329954
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)C(C(C)C)NC(=O)COC4=CC=CC(=C4)OC,750.0,47,1.3388149409873191
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C=CC1=CC=CC=C1,750.0,30,0.9724399117161489
