CID,IC50,SMILES,MolecularWeight,NumAtoms,NumTorsions
2817763,410.0,C1=C(C(=NC(=C1SC#N)N)N)SC#N,223.3,14,2
134135259,410.0,C1=CC=C(C=C1)CCCN2C(=O)C3=CC=CC=C3S2,269.4,19,4
156907332,410.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CC(=O)NC5,503.7,36,9
162533672,410.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OC2CCC(CC2)(F)F,513.6,34,10
162533753,410.0,C1COCCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,455.9,32,7
156907350,419.0,C1COC2=C(C=CC=C2N1)C(=O)OC3=CC(=CN=C3)Cl,290.70,20,2
2450,420.0,C(C(CO)([N+](=O)[O-])Br)O,199.99,9,3
154856884,420.0,CC1=CC(=CC=C1)C2CN(CC3=CC=CC=C23)C(=O)CCl,299.8,21,2
162533700,420.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=NC=C2)C(=O)NC3CCCCC3)C(=O)CCl,443.0,31,6
66488358,543.0,COC1=C(C=C(C=C1)C2CC(=NN2C(=O)CCl)C3=CC=CC=C3)OC,358.8,25,5
156906328,424.0,COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=C4C=C(C=CC4=CN=C3)S(=O)(=O)C,446.9,30,4
156906379,425.0,C1=CC(=CC(=C1)Cl)CC(=O)NC2=CN=CC3=C2C=CS3,302.8,20,3
156906157,427.0,CS(=O)(=O)C1=CC2=CN=CC(=C2C=C1)NC(=O)C3CCOC4=C3C=C(C=C4)Cl,416.9,28,3
156907333,430.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,504.7,36,9
162396343,430.0,CC(C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(Cl)Cl,518.4,36,8
162533687,430.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCC(CC2)(F)F,431.5,30,9
162533752,430.0,C1COCCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,455.9,32,7
162533784,430.0,C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,506.0,34,7
16202740,434.0,C1=CC(=CC=C1C(=O)OC2=CC(=CN=C2)Cl)Cl,268.09,17,2
156906562,437.0,C1CCN(C(C1)C2=NC=NN2)C(=O)CC3(CCOC4=C3C=C(C=C4)Cl)C(=O)NC5=CN=CC6=CC=CC=C65,531.0,38,5
162396374,439.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C=CC=C2Cl)Cl,453.4,30,7
162533849,440.0,C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,457.9,31,7
3109980,658.0,CC1=CC=CC=C1NC(=O)CC2C(=O)N(C(=O)S2)C3=CC=CC=C3,340.4,24,4
156906973,570.0,CN1CCC(C2=C1C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,351.8,25,2
156906859,494.0,C1C(C2=C(C=CC(=C2)Cl)NC1=O)C(=O)NC3=CN=CC4=CC=CC=C43,351.8,25,2
16760340,450.0,CCCC(C(=O)C(=O)NCC1=CC=CC=N1)NC(=O)C(CC(C)C)NC(=O)OCC2=CC=CC=C2,482.6,35,13
146681137,450.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCC2CCC(CC2)(F)F,527.6,35,11
162533613,450.0,C1CS(=O)(=O)CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,504.0,34,7
162533771,450.0,C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,441.9,31,7
162533785,450.0,C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=NC=NC=C4)C(=O)CCl)(F)F,500.9,35,7
156906444,451.0,C1CCN(C1)C(=O)C2CCC(O2)C(=O)NC(C3=CC(=CC=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,507.0,36,6
155803061,453.0,CC1(C2C1C(N(C2)C(=O)C3=CC4=CC=CC=C4C=C3)C(=O)NC(CC5CCNC5=O)C=O)C,447.5,33,6
156907122,453.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=CC=CO4,499.6,37,8
162533622,453.0,CC1(C2C1C(N(C2)C(=O)C3=CC4=CC=CC=C4C=C3)C(=O)NC(CC5CCNC5=O)C=O)C,447.5,33,6
44236114,460.0,CC1=C(C=C(C=C1)CN)C(=O)NC(C)C2=CC=CC3=CC=CC=C32,318.4,24,4
162396347,460.0,CC(CCC1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(Cl)Cl,546.5,38,10
154699454,526.0,CC(C1=CC(=CC(=C1)C2=CC=C(C=C2)S(=O)(=O)N)Cl)NC(=O)CCl,387.3,24,5
156906285,467.0,COC1(CCN(C1=O)C2=CN=CC3=CC=CC=C32)C4=CC(=CC=C4)Cl,352.8,25,3
156906828,767.0,C1COC2=C(C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)C=C(C=C2)Cl,356.8,25,2
155803119,470.0,COCCOC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC=CC=C4C#N)Cl,473.9,34,7
156907343,470.0,CC1=CNC2=CC=CC(=C12)C(=O)OC3=CC(=CN=C3)Cl,286.71,20,2
162533718,470.0,C1CC(CCC1NC(=O)C(C2=CN=CC=C2)N(CCC3=CC(=CC=C3)F)C(=O)CCl)(F)F,467.9,32,8
156906460,473.0,C1COC2=C(C1(C(=O)NC3=CN=CC4=CC=CC=C43)N)C=C(C=C2)Cl,353.8,25,2
154856894,475.0,C1CN(CCN1CC2=CC(=CC(=C2)Cl)Cl)C(=O)CCl,321.6,19,3
156906688,479.0,CC1(CCNC2=CC(=C(C=C21)Cl)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,386.3,26,2
21099553,480.0,CC(C)CN1C(=O)C2=CC=CC=C2S1,207.29,14,2
162533617,480.0,C1CC1S(=O)(=O)N2CCC(CC2)NC(=O)C(C3=NC=CN=C3)N(C4=CC=C(C=C4)C5=CN=CO5)C(=O)CCl,559.0,38,9
154851925,484.0,C1CN(CCN1C(=O)CCl)S(=O)(=O)C2=CSC=C2,308.8,18,3
4826579,485.0,C1=CC2=C(C(=C1)Br)N(C(=O)C2=O)CC3=CC=C(C=C3)Br,395.04,20,2
156906893,486.0,C1COC2=C(C13CC(=O)N(C3=O)C4=CN=CC5=CC=CC=C54)C=C(C=C2)Cl,378.8,27,1
156906303,487.0,C1CC1C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,405.9,29,3
156907042,489.0,C1CC2(CCOC3=C2C=C(C=C3)Cl)C(=O)N(C1)C4=CN=CC5=CC=CC=C54,378.8,27,1
156907348,489.0,CC1=NC2=C(C=CC=C2N1)C(=O)OC3=CC(=CN=C3)Cl,287.70,20,2
164981,490.0,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,227.28,16,1
73659185,490.0,CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC=C(C=C4)F,390.5,29,5
156907052,492.0,C1COC2=C1C=C(C=C2CC(=O)NC3=CN=CC4=CC=CC=C43)Cl,338.8,24,3
16203799,500.0,C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC=C(O2)C(=O)OC3=CC(=CN=C3)Cl,344.70,24,4
44578236,500.0,CN(C)C1=CC=C(C=C1)C=CC(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC3CCNC3=O)C=O,476.6,35,11
71717907,500.0,C1=CSC(=C1)C(=O)OC2=CC(=CN=C2)Br,284.13,15,2
145947283,500.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OC2CCN(CC2)S(=O)(=O)C,556.7,36,11
145978039,500.0,CCOC(=O)N1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)[O-].[Na+],572.6,38,11
156906827,627.0,COC(=O)C=CC(=O)N(C1=CN=CC2=CC=CC=C21)C(=O)C3CCOC4=C3C=C(C=C4)Cl,450.9,32,4
162533786,500.0,CN1CCC(CC1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,468.9,33,7
165112126,501.0,CC(C)(C)NC(=O)C(=O)C(CC1CCNC1=O)NC(=O)C(CC2CC2)NC(=O)C=CC3=C(C=C(C=C3)Cl)F,549.0,38,11
24245912,826.0,CS(=O)(=O)C1=NC=C(C(=N1)C(=O)NC2=CC=CC=C2CC3=CC=CC=C3)Cl,401.9,27,5
156906564,503.0,C1CCN(C(C1)C2=CNN=C2)C(=O)CC3(CCOC4=C3C=C(C=C4)Cl)C(=O)NC5=CN=CC6=CC=CC=C65,530.0,38,5
156906482,504.0,COC1=CC(=NC(=N1)NC2=CC(=CC(=C2)CC(=O)NC3=CN=CC4=CC=CC=C43)Cl)Cl,454.3,31,6
134131203,508.0,CC(C)CC(C(=O)NC(CC1CCCNC1=O)C=O)NC(=O)C=CC2=CC=CC=C2,413.5,30,10
156906888,667.0,CC(=O)NC1=NC=C(C=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CC3=CN=CC4=CC=CC=C43,444.9,32,6
16446682,509.0,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=NC(=NC=C3Cl)S(=O)(=O)CC4=CC=CC=C4,445.9,30,6
156907081,764.0,C1C(C2=C(O1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,324.8,23,2
155803121,510.0,C1=CC=C(C=C1)CCOC2=CC(=CC(=C2)C3C=C(C(=O)N(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,520.0,38,7
156907260,784.0,CC(C)CC1CN(CCN1CC2=CC(=CC=C2)Cl)C(=O)CCl,343.3,22,5
145962334,516.0,C1=CC(=CC=C1SSC2=NN=CO2)Cl,244.7,14,3
156906697,803.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)C(C#N)C3=CC(=C(C=C3)Cl)Cl,356.2,24,3
162533773,520.0,C1C(CC1(F)F)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,461.8,32,7
156906421,521.0,C1CNC2=CC(=C(C=C2C1C(=O)NC3=C4C=NC=CC4=CN=C3)Cl)Cl,373.2,25,2
2743639,522.0,CC1=C(SN=N1)C2=C(C(=NN2C(=O)C3=CC=CS3)C)C(=O)OC,348.4,23,3
156907020,522.0,C1COC2=C(C1C(=O)OC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,339.8,24,2
155803078,526.0,C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C=CC4=CC=CC=C4,423.5,31,7
156906422,526.0,CS(=O)(=O)C1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCNC4=CC(=C(C=C34)Cl)Cl,450.3,29,3
162533639,526.0,C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C=CC4=CC=CC=C4,423.5,31,7
156906817,579.0,C1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2O)Cl,354.8,25,2
162533775,530.0,C1C(CC12CC(C2)(F)F)NC(=O)C(C3=CN=CN=C3)N(C4=CC=C(C=C4)C5=CN=CO5)C(=O)CCl,501.9,35,7
162533823,530.0,C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,506.0,34,7
156906356,537.0,CC1=CC2=C(C=NC=C2C=C1)NC(=O)CC3=CC(=CC=C3)Cl,310.8,22,3
162396381,539.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)CC2CC(C2)(F)F,412.5,29,8
162533750,540.0,C1COCCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,455.9,32,7
162680088,540.0,CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CBr)NC(=O)OCC1=CC=CC=C1,471.3,29,10
16226890,545.0,C1CN(CCN1CC2=CC(=CC=C2)Cl)C(=O)CCl,287.18,18,3
156906656,745.0,COC1(CCOC2=CC(=C(C=C21)Cl)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,403.3,27,3
154872713,898.0,COC1=CC2=C(C=NC=C2C=C1)NC(=O)CC3=CC(=CC=C3)Cl,326.8,23,4
16226903,557.0,C1CN(CCN1C(=O)CCl)S(=O)(=O)C2=CC=CS2,308.8,18,3
156906926,557.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=COC=N4,500.6,37,8
44235889,560.0,CC1=C(C=C(C=C1)NC(=O)C)C(=O)NC(C)C2=CC=CC3=CC=CC=C32,346.4,26,4
46178558,560.0,CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC5=C(C=C4)OCO5,416.5,31,5
155801618,560.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CN5CCCC5,474.7,34,8
162533616,560.0,C1=CC=C(C=C1)CCNC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,475.9,34,9
156906894,563.0,CN1C(=O)N(C(=O)C12CCOC3=C2C=C(C=C3)Cl)C4=CN=CC5=CC=CC=C54,393.8,28,1
156906866,988.0,COCCN1CCC(C2=C1C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,395.9,28,5
156906721,797.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=CC(=C3)F)F,298.29,22,3
162533618,570.0,CCS(=O)(=O)N1CCC(CC1)NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,547.0,37,9
162533774,570.0,CC1(COC1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,441.9,31,7
156906264,571.0,CNC(=O)C1=CC2=C(S1)C=NC=C2NC(=O)C3CCOC4=C3C=C(C=C4)Cl,401.9,27,3
156906323,573.0,COC(=O)NCC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,425.9,30,4
156906440,580.0,C1COC2=CC(=C(C=C2C1C(=O)NC3=C4C=NC=CC4=CN=C3)Cl)F,357.8,25,2
156907310,590.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=CS4,391.5,28,6
156907345,590.0,CC1=CC(=C2C=CNC2=C1)C(=O)OC3=CC(=CN=C3)Cl,286.71,20,2
156906273,594.0,CNS(=O)(=O)C1=CC2=C(C=NC=C2C=C1)NC(=O)C3(CCOC4=C3C=C(C=C4)Cl)OC,461.9,31,5
137858136,598.0,C1CC1N2C=NN=C2NC(=O)C3CCOC4=C3C=C(C=C4)Cl,318.76,22,3
16684927,600.0,CC[Hg]SC1=CC=CC=C1C(=O)[O-],381.83,13,4
67422343,600.0,CNC(=O)C(CC1=CN=CN1)NC(=O)CN(CC2=CC=CC=C2)CC(=O)O,373.4,27,10
71297169,600.0,COC(=O)C(CC1=CN=CN1)NC(=O)CN(CCCC2=CC=CC=C2)CC(=O)O,402.4,29,12
145948097,600.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3,668.8,46,12
145964420,600.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCN(CC2)S(=O)(=O)C.[Na+],578.6,37,11
145966788,800.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCN(CC2)C(=O)OC(C)(C)C,496.6,35,9
145972878,600.0,CCOC(=O)N1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,468.5,33,10
154732698,600.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C[N+]2=NC(=O)C3=C(C2=O)C=CC=C3[N+](=O)[O-])NC(=O)C(C(C)OCC4=CC=CC=C4)NC(=O)C(C(C)C)NC(=O)C,819.9,59,20
154732805,600.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C[N+]2=NC(=O)C3=C(C2=O)C=CC=C3[N+](=O)[O-])NC(=O)C(C(C)OCC4=CC=CC=C4)NC(=O)C(C(C)C)NC(=O)C,819.9,59,20
156907148,600.0,CC1=C(C=C(C=C1)NC2CCNCC2)C(=O)NC(C)C3=CC=CC4=CC=CC=C43,387.5,29,5
162533597,600.0,C1CS(=O)(=O)CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,504.0,34,7
162533601,600.0,C1=CC=C(C=C1)CCNC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,475.9,34,9
162533697,600.0,CC(C)CC(C(=O)NC(CCC(=O)N(C)C)C(=O)C[N+]1=NC(=O)C2=C(C1=O)C=CC=C2[N+](=O)[O-])NC(=O)C(C(C)OCC3=CC=CC=C3)NC(=O)C(C(C)C)NC(=O)C,821.9,59,21
156906326,603.0,CN(C)C(=O)CNCC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,452.9,32,6
162396398,606.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2CCC(CC2)C#N,415.5,30,7
156906590,609.0,CC(C)OC1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=COC=N4,502.5,37,10
156906652,609.0,CC1(C2=C(C=CC(=C2)Cl)NC1=O)C(=O)NC3=CN=CC4=CC=CC=C43,351.8,25,2
71544384,610.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C(=O)NC(C)C)NC(=O)C(CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,685.8,50,16
156906563,616.0,C1CCN(C(C1)C2=CC=NN2)C(=O)CC3(CCOC4=C3C=C(C=C4)Cl)C(=O)NC5=CN=CC6=CC=CC=C65,530.0,38,5
156906573,620.0,C1CC(N(C1)C(=O)CC2(CCOC3=C2C=C(C=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54)CN6C=CN=C6,530.0,38,6
156907329,620.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCOC5,490.7,35,9
162533695,620.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CN=C2)C(=O)NC3CCCCC3)C(=O)CCl,443.0,31,6
12223544,630.0,C=CCN1C(=O)C2=CC=CC=C2S1,191.25,13,2
162533607,630.0,CCS(=O)(=O)N1CCC(CC1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,547.0,37,9
3735070,635.0,CCOC(=O)C1=CC=C(C=C1)NC(=O)CC2C(=O)N(C(=O)S2)C3=CC=CC=C3,398.4,28,6
156907210,638.0,CC1=C(C=NC=C1)NC(=O)CN2CCN(CC2)C(=O)C,276.33,20,3
156906487,639.0,C1CN(CCN1C2=CC(=CC(=C2)CC(=O)NC3=CN=CC4=CC=CC=C43)Cl)C(=O)C5=CC=CO5,474.9,34,5
156907324,640.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CN5CCC(C5)O,490.7,35,8
156907331,640.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCNC5=O,503.7,36,9
156906266,642.0,CS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=C4CCCCC4=CN=C3,419.9,28,3
154856875,644.0,C1CCC(CC1)C(C2=CC=CC=C2)N3CCN(CC3)C(=O)CCl,334.9,23,4
156906651,692.0,C1COC2=C(C13C(=O)N(C(=O)N3)C4=CN=CC5=CC=CC=C54)C=C(C=C2)Cl,379.8,27,1
73111,650.0,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,862.7,62,9
12060981,650.0,C1=CC=C2C(=C1)C(=O)N([Se]2)CCO,242.14,13,2
162533698,650.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)C(C(C)C)NC(=O)COC4=CC=C(C=C4)N(C)C,678.8,48,16
162533699,650.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OC2CCCCC2,477.6,32,10
162680109,650.0,CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CF)NC(=O)OC1=CC2=CC=CC=C2N1,435.4,31,9
162680175,650.0,CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=CN2C=CC=CC2=N1,454.9,31,9
156906281,652.0,CN(C)C(=O)COCC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,453.9,32,6
156906461,653.0,CC1=C(C=NC=C1)C(C(=O)NCCC2=CC(=CC=C2)F)N(C3=CC=C(C=C3)C(C)(C)C)C(=O)C4=COC=N4,514.6,38,8
154856895,655.0,C1C2CN(C1CN2C(=O)CCl)CC3=CC(=CC=C3)Cl,299.2,19,3
156027231,746.0,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5C=CC=NC5=O,469.9,34,6
17520,660.0,C1=CC=C2C(=C1)C(=O)NS2,151.19,10,0
2747147,660.0,C1=CC=C(C=C1)COC2=CC=C(C=C2)N3C(=NN=C3SC4=NC=C(S4)[N+](=O)[O-])C5=CC=CO5,477.5,33,8
162533663,660.0,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(CCC3=CC(=CC=C3)Cl)C(=O)CCl,448.4,30,8
162533777,660.0,C1C(CC12CS(=O)(=O)C2)NC(=O)C(C3=CN=CN=C3)N(C4=CC=C(C=C4)C5=CN=CO5)C(=O)CCl,516.0,35,7
162680176,660.0,CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC=CN1,404.82,27,9
156906865,998.0,C1CN(C2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl)C(=O)N,380.8,27,2
146018708,670.0,CC(C)(C)OC(=O)NC1=CC=CN(C1=O)C(CC2CC2)C(=O)NC(CC3CCNC3=O)C(C(=O)NCC4=CC=CC=C4)O,595.7,43,12
162680104,670.0,CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)OC(C)(C)C,392.9,26,8
156907016,679.0,CC1CC(C2=C(O1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,352.8,25,2
162533592,680.0,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,452.9,32,7
156906491,681.0,COC1=C(C=C(C=N1)Br)NC2=CC(=CC(=C2)CC(=O)NC3=CN=CC4=CC=CC=C43)Cl,497.8,31,6
16202858,684.0,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)OC2=CC(=CN=C2)Cl,278.65,19,3
145962127,684.0,C1=CN=C(N=C1)SSC2=CC=C(C=C2)Cl,254.8,15,3
162396399,690.0,CC(C(=O)NC(CC(C)(C)C)C(=O)NC(CC1CCNC1=O)C#N)OC2CCCCC2,434.6,31,9
156907124,692.0,COC1=C(C=C(C=C1)Cl)OCCNC(=O)C2=CC(=O)N=C3C2C=CC=C3,372.8,26,6
2694652,706.0,C1COCCN1C2=CC=C(S2)C=C3C(=O)OC(=N3)C4=CC=CS4,346.4,23,3
16204423,697.0,C1=CC(=CN=C1)C(=O)OC2=CC(=CN=C2)Cl,234.64,16,2
145962001,697.0,C1=CN=C(N=C1)SSC2=CC=C(C=C2)Br,299.2,15,3
156906481,698.0,CC(C)CC1CN(CCN1CC2=CC(=CC=C2)Cl)C(=O)CCl,343.3,22,5
114917,700.0,CC1=C2C=CC3=C(C2=CC=C1)C(=O)C(=O)C4=C3OC=C4C,276.3,21,0
56973497,700.0,COC1=C(C=CC=N1)C2=CC=C(C=C2)N(CC3=CSC=C3)C(=O)CN4C5=CC=CC=C5N=N4,455.5,33,7
145964710,700.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCN(CC2)S(=O)(=O)C,474.6,32,10
145972736,800.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2(CCN(CC2)S(=O)(=O)C)CC3=CC=CC=C3,564.7,39,12
145975081,700.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3.[Na+],690.8,47,12
154732787,700.0,C1CNC(=O)C1CC(C=O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C=CC3=CC(=CC=C3)Br,512.4,33,10
154732800,700.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3,667.8,46,12
156907158,700.0,CC1=C(C=C(C=C1)NC2CCN(CC2)C)C(=O)NC(C)C3=CC=CC4=CC=CC=C43,401.5,30,5
156907327,700.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CN5CCC(C5)O,490.7,35,8
156907381,700.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCCC2=CC(=CC=C2)Cl,534.0,35,12
2432596,719.0,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C3=CC=C(C=C3)F,329.8,23,4
156907011,760.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=C(C=CC(=C3)Cl)F,314.7,22,3
154732801,710.0,C1CCC(C1)CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NCC3=CC=CC=C3)NC(=O)C=CC4=CC=CC=C4,558.7,41,13
156906836,712.0,CC(C)OC1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=CN=CN4,501.6,37,10
